offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
1156750894660386304	2018-03-14T00:00:00+03:00	2018-08-20T00:00:00+03:00	3100000.0	3	False	2	False	60.0	14.0	28.0		10.0	1	2	Россия, Ленинградская область, Ломоносовский район, Русско-Высоцкое сельское поселение, село Русско-Высоцкое, 28	6627610858976246861
5154800523535811101	2018-07-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	3427866.0	17	False	1	False	38.24	8.0	30.24		14.0	1	2	Россия, Ленинградская область, Всеволожский район, Бугровское сельское поселение, посёлок Бугры, Тихая улица, 1	3540251597599847408
6279285778239975253	2017-10-01T00:00:00+03:00	2018-08-20T00:00:00+03:00	7688000.0	12	False	1	False	67.0	24.67	16.02			1	2	Россия, Санкт-Петербург, Среднерогатская улица, 11	7975508264698455497
5256208695675711744	2016-03-29T00:00:00+03:00	2016-03-31T00:00:00+03:00	29000.0	15	False	2	False	60.0	13.0	34.0	90.0	10.0	2	2	Россия, Санкт-Петербург, улица Коллонтай, 5/1	6932879665530530527
5939027414882110464	2017-09-24T00:00:00+03:00	2017-10-08T00:00:00+03:00	4600000.0	3	False	3	False	56.0	6.0	36.0		0.0	1	2	Россия, Санкт-Петербург, Петергоф, улица Путешественника Козлова, 12	4715146581136250675
1018768655452791999	2015-12-06T00:00:00+03:00	2016-10-30T00:00:00+03:00	9490000.0	8	False	2	False	93.0		53.0		0.0	1	2	Россия, Санкт-Петербург, Пискарёвский проспект, 37к2	665343139034196603
6654411022234452736	2017-02-18T00:00:00+03:00	2017-03-19T00:00:00+03:00	25000.0	4	False	2	False	48.0			100.0	0.0	2	2	Россия, Санкт-Петербург, Будапештская улица, 50	973001928865775583
8445744954401658624	2018-02-01T00:00:00+03:00	2018-04-12T00:00:00+03:00	3400000.0	15	False	1	False	38.0	10.0	15.0		7.0	1	2	Россия, Санкт-Петербург, Русановская улица, 17к4	6563554046625814245
1617796037155888385	2018-06-25T00:00:00+03:00	2018-08-20T00:00:00+03:00	14800000.0	5	False	2	False	95.0	19.0	40.0			1	2	Россия, Санкт-Петербург, Приморский проспект, 62к1	1218123990061198088
5829331275782775040	2016-08-09T00:00:00+03:00	2018-08-16T00:00:00+03:00	25000.0	2	False	2	False	50.0		39.0	100.0	10.0	2	2	Россия, Санкт-Петербург, Гранитная улица, 46	2801196540137821240
5224481712093046529	2015-05-27T00:00:00+03:00	2017-09-11T00:00:00+03:00	30000.0	8	False	2	False	55.0	12.0	31.0	50.0	0.0	2	2	Россия, Санкт-Петербург, Пулковское шоссе, 20к4	6690775821291682142
8462871159055032877	2017-10-31T00:00:00+03:00	2018-07-22T00:00:00+03:00	18000.0	1	False	1	False	33.0	7.0	15.0	90.0	11.0	2	2	Россия, Санкт-Петербург, улица Козлова, 21к2	7367595267001224583
3376106655836508719	2017-08-26T00:00:00+03:00	2017-10-24T00:00:00+03:00	85000.0	3	False	3	False	100.0	26.0	50.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Невский проспект, 88	5857261474356074258
8462871159051515705	2017-10-12T00:00:00+03:00	2018-03-18T00:00:00+03:00	23000.0	9	False	2	False	48.0	8.0	28.0	90.0	11.0	2	2	Россия, Санкт-Петербург, улица Софьи Ковалевской, 14к4	3968706164545076504
2684646839061236481	2017-02-12T00:00:00+03:00	2017-03-07T00:00:00+03:00	23500.0	14	False	2	False	55.0	10.0	32.0	50.0	11.0	2	2	Россия, Санкт-Петербург, проспект Авиаконструкторов, 25к1	6175835586918813601
6276744355397033001	2018-03-23T00:00:00+03:00	2018-04-11T00:00:00+03:00	20000.0	21	False	0	True	34.0			60.0		2	2	Россия, Санкт-Петербург, Кушелевская дорога, 3к10	4155896670242509739
236598654735778862	2018-03-22T00:00:00+03:00	2018-04-05T00:00:00+03:00	21000.0	16	False	1	False	30.0	8.0	15.0	50.0		2	2	Россия, Санкт-Петербург, улица Ильюшина, 13к2	2342951381461719076
6379337554552518256	2018-06-15T00:00:00+03:00	2018-06-18T00:00:00+03:00	3566466.0	10	False	0	True	26.3		17.4			1	2	Россия, Санкт-Петербург, Комендантский проспект, 60к1	2153540495534756356
5921068255457324801	2017-03-10T00:00:00+03:00	2018-02-07T00:00:00+03:00	4550000.0	9	False	3	False	58.6	7.0	37.9		11.0	1	2	Россия, Санкт-Петербург, проспект Наставников, 6	459993491743593197
7733383386913274240	2017-09-25T00:00:00+03:00	2018-02-15T00:00:00+03:00	33000.0	2	False	1	False	42.0	11.0	28.0	50.0		2	2	Россия, Санкт-Петербург, Лиговский проспект, 212	2861706125080798993
7142635373135163648	2018-05-28T00:00:00+03:00	2018-06-19T00:00:00+03:00	150000.0	4	False	4	False	182.0	20.0		100.0		2	2	Россия, Санкт-Петербург, Глухарская улица, 11к4	5533001751300441734
236598655679736368	2018-07-25T00:00:00+03:00	2018-08-02T00:00:00+03:00	18000.0	3	False	1	False	35.0	7.5	20.0	80.0	11.0	2	2	Россия, Санкт-Петербург, улица Жака Дюкло, 14	5012205764389853104
3464020066934349369	2015-12-22T00:00:00+03:00	2016-11-16T00:00:00+03:00	11738843.0	7	False	3	False	83.2	11.5	44.4		5.0	1	2	Россия, Санкт-Петербург, Кременчугская улица, 13к1	9078299753075955873
4972357244567020545	2015-04-05T00:00:00+03:00	2016-05-25T00:00:00+03:00	5099000.0	6	False	3	False	75.0	10.0	45.0		3.0	1	2	Россия, Санкт-Петербург, проспект Солидарности, 9к1	6594747197501947106
6358832349532800001	2018-03-16T00:00:00+03:00	2018-05-11T00:00:00+03:00	1850000.0	2	False	1	False	31.0					1	2	Россия, Ленинградская область, Выборг, Судостроительная улица, 19	9220595083957682787
5319548	2016-02-05T00:00:00+03:00	2016-04-30T00:00:00+03:00	5190000.0	5	False	3	False	80.0	12.0	47.4		3.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, квартал Славянка, Изборская улица, 1к2	8512070243672597289
2739620576732601601	2017-08-20T00:00:00+03:00	2017-10-06T00:00:00+03:00	5900000.0	3	False	3	False	100.0	11.1	57.8		0.0	1	2	Россия, Санкт-Петербург, улица Коммунаров, 124	7258813777287186071
3375339907802156477	2017-02-24T00:00:00+03:00	2017-02-25T00:00:00+03:00	22000.0	4	False	1	False	40.0	11.0	17.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Шостаковича, 5к2	3533386831077549453
1341437968122929583	2015-06-09T00:00:00+03:00	2016-11-18T00:00:00+03:00	7490000.0	4	False	1	False	67.0	20.0	25.0		0.0	1	2	Россия, Санкт-Петербург, Новосельковская улица, 23	3831937864916540893
184422502977485056	2017-10-18T00:00:00+03:00	2018-07-08T00:00:00+03:00	2000000.0	10	False	1	False	37.1	9.5	17.21			1	2	Россия, Ленинградская область, Всеволожский район, поселок городского типа имени Свердлова, микрорайон Овцино, Западный проезд, 15к2	3714720358353229538
5152213486696060050	2016-09-21T00:00:00+03:00	2016-11-18T00:00:00+03:00	9542657.0	6	False	2	False	77.2	18.68	37.93		0.0	1	2	Россия, Санкт-Петербург, Уральская улица	2665633872480925718
5565310413832448370	2018-06-05T00:00:00+03:00	2018-06-12T00:00:00+03:00	40500.0	14	False	0	True	71.0			100.0		2	2	Россия, Санкт-Петербург, Суздальское шоссе, 26к2	6200937224813457361
2526344	2015-05-14T00:00:00+03:00	2016-02-25T00:00:00+03:00	6300000.0	6	False	3	False	85.0	10.0	54.0		3.0	1	2	Россия, Ленинградская область, Гатчина, проспект 25 Октября, 52Б	5626009219151839386
180937727289550355	2017-01-24T00:00:00+03:00	2018-08-18T00:00:00+03:00	8200000.0	16	False	3	False	93.1	14.7	55.3		0.0	1	2	Россия, Санкт-Петербург, Богатырский проспект, 48к1	5381016492147264890
9174606537144860992	2017-11-11T00:00:00+03:00	2018-05-18T00:00:00+03:00	7700000.0	3	False	2	False	66.0	10.0	29.76			1	2	Россия, Ленинградская область, Всеволожский район, Бугровское сельское поселение, деревня Мистолово, Горная улица, 13к9	372541582090429563
2002304607977985280	2018-03-28T00:00:00+03:00	2018-05-27T00:00:00+03:00	3200000.0	22	False	1	False	42.3	13.0	18.1		8.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Первомайская улица, 20	5131909042114806882
9155043462119470522	2016-09-14T00:00:00+03:00	2016-10-03T00:00:00+03:00	7500000.0	2	False	3	False	90.0	11.5	52.7		0.0	1	2	Россия, Санкт-Петербург, Нарвский проспект, 16	1239993901168478324
4938578318952771072	2018-01-13T00:00:00+03:00	2018-08-20T00:00:00+03:00	5000000.0	10	False	2	False	47.0	7.0	29.5			1	2	Россия, Санкт-Петербург, проспект Косыгина, 17к1	7337660136935807579
5926568069350481409	2016-10-21T00:00:00+03:00	2016-11-09T00:00:00+03:00	50000.0	4	False	2	False	54.0	15.0	36.0		10.0	2	2	Россия, Санкт-Петербург, проспект Римского-Корсакова, 2к2	7891718152627890428
5152184488396320479	2017-12-22T00:00:00+03:00	2018-01-17T00:00:00+03:00	45000.0	9	False	3	False	100.0	10.0	75.0	100.0		2	2	Россия, Санкт-Петербург, Комендантский проспект, 27к1	2153540495534868793
5152978751828986946	2016-12-12T00:00:00+03:00	2017-10-04T00:00:00+03:00	20600000.0	4	False	3	False	125.0	12.0	73.0		0.0	1	2	Россия, Санкт-Петербург, 2-я линия Васильевского острова, 27	2834398655684052612
5717083856294812160	2017-06-04T00:00:00+03:00	2018-02-07T00:00:00+03:00	3600000.0	6	False	1	False	33.0	9.0	16.0		3.0	1	2	Россия, Санкт-Петербург, Новоколомяжский проспект, 4к1	2438740796033479534
3414708964432040192	2017-11-25T00:00:00+03:00	2018-08-20T00:00:00+03:00	5000000.0	1	False	2	False	43.0	5.4	27.7			1	2	Россия, Санкт-Петербург, улица Ленсовета, 71	6803532332481624199
3027892958709950209	2017-08-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	18000000.0	3	False	4	False	166.0	25.0	106.0			1	2	Россия, Санкт-Петербург, Варшавская улица, 23к2	6532707473578054585
6279286686128559432	2017-05-16T00:00:00+03:00	2018-01-03T00:00:00+03:00	12900000.0	2	False	4	False	118.0	21.9	66.2			1	2	Россия, Санкт-Петербург, Заставская улица, 44	1036064960636747522
7499409441210039296	2016-09-15T00:00:00+03:00	2018-08-20T00:00:00+03:00	5200000.0	6	False	1	False	40.0	11.0	20.0		10.0	1	2	Россия, Санкт-Петербург, Афанасьевская улица, 1	4089579412762168500
2465638988245902592	2017-04-18T00:00:00+03:00	2017-04-25T00:00:00+03:00	18000.0	6	False	1	False	36.0	8.0	18.0	50.0	0.0	2	2	Россия, Санкт-Петербург, проспект Космонавтов, 92	6478524477782906315
8462871159767180964	2015-04-16T00:00:00+03:00	2018-04-24T00:00:00+03:00	32000.0	6	False	3	False	89.0	8.0	65.0	90.0	11.0	2	2	Россия, Санкт-Петербург, Будапештская улица, 112к1	6865523042611221765
2970820	2015-06-19T00:00:00+03:00	2017-05-07T00:00:00+03:00	4950000.0	6	False	1	False	38.13	8.0	17.7		2.0	1	2	Россия, Санкт-Петербург, Глухая Зеленина улица, 4	6445545084936583799
4159557122222726922	2015-06-09T00:00:00+03:00	2016-05-24T00:00:00+03:00	3130000.0	4	False	1	False	36.8	8.3	17.7		0.0	1	2	Россия, Санкт-Петербург, Петергоф, Чебышевская улица, 11	7993927640425388493
8160901770320081409	2017-09-15T00:00:00+03:00	2018-02-08T00:00:00+03:00	2300000.0	4	False	1	False	33.5	5.7	18.5			1	2	Россия, Ленинградская область, Кировский район, Отрадное, Советская улица, 23	8328947783050669212
9008169163910411264	2018-04-08T00:00:00+03:00	2018-04-15T00:00:00+03:00	22000.0	9	False	1	False	45.0	14.0	20.0	90.0	10.0	2	2	Россия, Санкт-Петербург, проспект Пятилеток, 2	615268091074416338
6175378003590857984	2016-05-27T00:00:00+03:00	2016-11-13T00:00:00+03:00	5740930.0	2	False	3	False	72.6	13.0	40.6		11.0	1	2	Россия, Санкт-Петербург, проспект Королёва, 59к1	7373491244948375565
3376106655209288234	2017-10-01T00:00:00+03:00	2017-10-04T00:00:00+03:00	45000.0	14	False	2	False	86.0	13.0	31.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Приморский проспект, 137к2	868355544483580184
6260945504884262944	2016-08-15T00:00:00+03:00	2016-09-30T00:00:00+03:00	3200000.0	1	False	1	False	31.0	6.0	17.0		0.0	1	2	Россия, Санкт-Петербург, Благодатная улица, 61	1265418667461661168
7103619985712678656	2018-02-02T00:00:00+03:00	2018-08-17T00:00:00+03:00	38000.0	3	False	2	False	55.0	9.0	35.0	50.0	11.0	2	2	Россия, Санкт-Петербург, 7-я Советская улица, 27	260193789409768474
6384774236666781440	2018-04-27T00:00:00+03:00	2018-06-24T00:00:00+03:00	870000.0	2	False	1	False	33.0	6.0	17.0			1	2	Россия, Ленинградская область, Лужский район, поселок Толмачёво, переулок Толмачева, 1	3158800941333651875
2554639205117243209	2017-03-12T00:00:00+03:00	2018-08-18T00:00:00+03:00	4500000.0	1	False	2	False	52.0	8.0	28.0			1	2	Россия, Санкт-Петербург, улица Ушинского, 37к2	4300236172239975152
4755151565650863360	2016-04-14T00:00:00+03:00	2016-04-21T00:00:00+03:00	4200000.0	9	False	2	False	49.0	9.0	32.0		3.0	1	2	Россия, Санкт-Петербург, Ленская улица, 9к2	8857517200451234056
3286290648241574657	2018-01-19T00:00:00+03:00	2018-01-21T00:00:00+03:00	18000.0	13	False	1	False	45.0	7.6	20.6	50.0	3.0	2	2	Россия, Санкт-Петербург, улица Евдокима Огнева, 16	1461801700476200155
649430260164882688	2017-12-21T00:00:00+03:00	2018-01-20T00:00:00+03:00	33000.0	1	False	0	True	32.0					2	2	Россия, Санкт-Петербург, Галерная улица, 19	3819063692043546743
7489442815345243393	2016-08-23T00:00:00+03:00	2018-06-28T00:00:00+03:00	6490000.0	6	False	2	False	66.7					1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Ленинградская улица, 9/8	4782280643942322797
2554639205170024211	2018-06-07T00:00:00+03:00	2018-08-20T00:00:00+03:00	6600000.0	3	False	3	False	89.3	11.6	55.1			1	2	Россия, Санкт-Петербург, 7-я Красноармейская улица, 9	1627973416240229634
5565310413831339622	2018-06-18T00:00:00+03:00	2018-06-25T00:00:00+03:00	59000.0	3	False	0	True	100.0			100.0		2	2	Россия, Санкт-Петербург, Полюстровский проспект, 47	7538100623615206098
693406581630287361	2018-02-03T00:00:00+03:00	2018-05-16T00:00:00+03:00	19000.0	2	False	2	False	55.0	9.0	31.0	35.0	3.0	2	2	Россия, Санкт-Петербург, Ленинский проспект, 78к1	1861668167106595804
5283730786985368239	2018-06-22T00:00:00+03:00	2018-08-20T00:00:00+03:00	4808000.0	16	False	2	False	60.1	13.16	27.95		5.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, Кудрово, проспект Строителей	7834833936088422497
5889479916539928832	2017-01-12T00:00:00+03:00	2017-02-12T00:00:00+03:00	18000.0	5	False	1	False	30.0	6.0	16.0	50.0	11.0	2	2	Россия, Санкт-Петербург, улица Софьи Ковалевской, 10к2	3968706164545080350
8257118872255831401	2017-08-14T00:00:00+03:00	2017-10-18T00:00:00+03:00	38000.0	7	False	0	True	28.0		20.0	50.0	1.0	2	2	Россия, Санкт-Петербург, улица Академика Павлова, 7А	4854753293915394402
7521218898306900096	2017-03-20T00:00:00+03:00	2017-03-25T00:00:00+03:00	30000.0	22	False	1	False	41.0	12.0	20.0	50.0	0.0	2	2	Россия, Санкт-Петербург, Пулковское шоссе, 14Е	2759449824105033832
2621951005027768832	2018-04-18T00:00:00+03:00	2018-08-20T00:00:00+03:00	5200000.0	8	False	2	False	51.7	6.8	33.0			1	2	Россия, Санкт-Петербург, Новороссийская улица, 12	3587546279458746995
3375339907021962857	2017-02-24T00:00:00+03:00	2017-02-25T00:00:00+03:00	30000.0	12	False	3	False	78.0	11.0	44.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Планерная улица, 73А	8402769117851741762
4875601	2015-12-15T00:00:00+03:00	2016-08-13T00:00:00+03:00	3600000.0	14	False	1	False	41.0	12.5	17.0		2.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Ленинградская улица, 2А	5201239226433666637
6914088911189679616	2018-04-26T00:00:00+03:00	2018-05-26T00:00:00+03:00	30000.0	3	False	2	False	52.0					2	2	Россия, Санкт-Петербург, Новочеркасский проспект, 19	7844665691371923666
6246554461437422281	2018-04-01T00:00:00+03:00	2018-07-10T00:00:00+03:00	2925888.0	12	False	1	False	37.32	10.87	16.04		5.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 2к1	8607372274316591982
165864435101785026	2018-04-29T00:00:00+03:00	2018-06-07T00:00:00+03:00	25000.0	20	False	2	False	52.0	22.0	20.0	50.0		2	2	Россия, Санкт-Петербург, проспект Обуховской Обороны, 138к2	3083028653280224776
2490462860806863617	2016-12-11T00:00:00+03:00	2018-03-04T00:00:00+03:00	5500000.0	1	False	2	False	55.6	10.2	28.4			1	2	Россия, Санкт-Петербург, улица Доблести, 14к1	6118524197122662550
2808899836617032705	2017-09-25T00:00:00+03:00	2017-09-26T00:00:00+03:00	20000.0	20	False	1	False	34.0	10.0	16.0	50.0	0.0	2	2	Россия, Санкт-Петербург, Комендантский проспект, 67	5684068456101521396
8485842076022651818	2016-08-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	15800000.0	3	False	6	False	160.0	19.5	119.1	0.0	2.0	1	2	Россия, Санкт-Петербург, Владимирский проспект, 15	3471682800503776201
3140493738750801921	2017-08-02T00:00:00+03:00	2017-10-29T00:00:00+03:00	22000.0	1	False	2	False	45.0	6.0	29.0	70.0	0.0	2	2	Россия, Санкт-Петербург, Кондратьевский проспект, 59	8581452427675857022
3376106656038524563	2017-05-25T00:00:00+03:00	2017-05-26T00:00:00+03:00	75000.0	6	False	2	False	80.0		55.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Пионерская улица, 50	3024905028418627748
5205596696921959169	2014-12-09T00:00:00+03:00	2018-03-20T00:00:00+03:00	11300000.0	7	False	3	False	103.8	12.1	59.3			1	2	Россия, Санкт-Петербург, набережная реки Смоленки, 3к1	2678053774031074089
6201396439706695478	2017-12-23T00:00:00+03:00	2018-04-11T00:00:00+03:00	4502947.0	5	False	2	False	68.33	14.82	34.7		13.0	1	2	Россия, Санкт-Петербург, Петергоф, Ропшинское шоссе, 4	7902956922548698015
5141797489723509170	2015-12-17T00:00:00+03:00	2016-09-04T00:00:00+03:00	19000.0	5	False	1	False	38.0	9.0	17.0		0.0	2	2	Россия, Санкт-Петербург, Российский проспект, 1	4150770578578415428
1896730477280803040	2017-05-22T00:00:00+03:00	2017-05-23T00:00:00+03:00	40000.0	6	False	3	False	86.0	15.0	48.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Старорусская улица, 5	2468055438249215810
9025729049112838912	2016-06-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	2300000.0	8	False	3	False	64.5		46.4		3.0	1	2	Россия, Ленинградская область, Кировский район, Приладожское городское поселение, поселок городского типа Приладожский, 5	6878413244458541940
5749320971444789249	2018-06-20T00:00:00+03:00	2018-08-20T00:00:00+03:00	18000.0	8	False	1	False	42.0	11.0	28.0	80.0		2	2	Россия, Санкт-Петербург, улица Хошимина, 11к3	3733506578261979499
2256154528134260225	2017-02-28T00:00:00+03:00	2017-12-02T00:00:00+03:00	13900000.0	3	False	6	False	180.0	15.0	85.0		2.0	1	2	Россия, Санкт-Петербург, набережная реки Фонтанки, 131	5091220263802455842
9069199666280487116	2016-09-17T00:00:00+03:00	2016-09-24T00:00:00+03:00	2250000.0	15	False	1	False	27.0		18.0		0.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Охтинская аллея, 4	5271618061216668480
5041707085277346305	2016-06-14T00:00:00+03:00	2016-06-14T00:00:00+03:00	23000.0	5	False	2	False	56.0	10.0	29.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Бадаева, 8к1	117151860623832393
7637402222994064073	2014-11-27T00:00:00+03:00	2018-05-02T00:00:00+03:00	4300000.0	3	False	3	False	55.0	5.9	40.6			1	2	Россия, Санкт-Петербург, улица Пограничника Гарькавого, 38к4	7164168767976839178
8437792493545121537	2018-02-01T00:00:00+03:00	2018-08-20T00:00:00+03:00	10000000.0	14	False	2	False	80.0	15.5	35.5		3.0	1	2	Россия, Санкт-Петербург, Ушаковская набережная, 3к2	2382674064396192368
8385799663084235328	2017-11-18T00:00:00+03:00	2018-07-27T00:00:00+03:00	4400000.0	11	False	1	False	34.2	10.0	16.0	0.0		1	2	Россия, Санкт-Петербург, улица Коллонтай, 5/1	6932879665530530527
2554639205169072877	2018-05-18T00:00:00+03:00	2018-06-08T00:00:00+03:00	5650000.0	9	False	3	False	58.0	6.2	39.1			1	2	Россия, Санкт-Петербург, улица Шаврова, 17	4737820798251919462
8257118873116522311	2018-02-03T00:00:00+03:00	2018-03-05T00:00:00+03:00	39000.0	8	False	0	True	45.0			100.0	1.0	2	2	Россия, Санкт-Петербург, Ушаковская набережная, 7к1	2382674064396188525
3464020066905451197	2016-02-04T00:00:00+03:00	2017-06-19T00:00:00+03:00	3555460.0	9	False	1	False	45.7	13.24	18.17		5.0	1	2	Россия, Ленинградская область, Гатчина, Пушкинское шоссе, 13к3	3630914551872455849
5239857800660898816	2018-06-18T00:00:00+03:00	2018-07-02T00:00:00+03:00	30000.0	3	False	2	False	44.0	10.0	30.0	100.0		2	2	Россия, Санкт-Петербург, Старо-Петергофский проспект, 18	7781469675693994639
8449861274770540526	2015-07-30T00:00:00+03:00	2016-06-30T00:00:00+03:00	150000.0	3	False	4	False	200.0			100.0	0.0	2	2	Россия, Санкт-Петербург, Каменноостровский проспект, 56к2	1766971612682263553
233829746159335429	2015-10-27T00:00:00+03:00	2016-02-01T00:00:00+03:00	5100000.0	9	False	3	False	61.0	7.0	40.0		0.0	1	2	Россия, Санкт-Петербург, улица Вавиловых, 9к1	7829185807584380381
5614092655319878912	2016-11-19T00:00:00+03:00	2017-02-06T00:00:00+03:00	13678000.0	4	False	3	False	97.7	16.7	53.0		0.0	1	2	Россия, Санкт-Петербург, проспект Медиков, 10к5	3661650946565906319
6279287428941164727	2016-10-31T00:00:00+03:00	2018-08-20T00:00:00+03:00	5999000.0	1	False	2	False	53.0	9.7	29.0		2.0	1	2	Россия, Санкт-Петербург, улица Ленина, 35	441884176311087204
3376106655900206777	2017-07-02T00:00:00+03:00	2017-10-04T00:00:00+03:00	70000.0	13	False	3	False	95.0	15.0	55.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Просвещения, 99	6354249340138183015
2672052722376626177	2016-03-31T00:00:00+03:00	2016-10-30T00:00:00+03:00	6100000.0	3	False	3	False	74.9	10.5	46.0		3.0	1	2	Россия, Санкт-Петербург, 5-й Предпортовый проезд, 4к1	6715179358896047692
2480693916512215553	2018-06-05T00:00:00+03:00	2018-06-07T00:00:00+03:00	20000.0	8	False	1	False	47.0	12.0	18.0	70.0		2	2	Россия, Санкт-Петербург, Мебельная улица, 25к1	8602447095160114826
7621245109757711847	2017-05-04T00:00:00+03:00	2018-08-20T00:00:00+03:00	27000.0	2	False	1	False	44.0	13.0	18.0	100.0		2	2	Россия, Санкт-Петербург, Институтский проспект, 11	2584304193847892035
502642922446023937	2017-04-29T00:00:00+03:00	2018-08-20T00:00:00+03:00	2650000.0	6	False	1	False	35.5	10.4	15.0			1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Московское шоссе, 272	4169477236027209824
3367195771330181571	2017-02-08T00:00:00+03:00	2018-02-07T00:00:00+03:00	9100000.0	9	False	4	False	106.0	10.6	67.0		0.0	1	2	Россия, Санкт-Петербург, улица Маршала Захарова, 12к1	6700167350879661513
7340091001892415861	2016-05-18T00:00:00+03:00	2017-05-03T00:00:00+03:00	4200000.0	6	False	2	False	40.0	6.0	26.0		0.0	1	2	Россия, Санкт-Петербург, улица Типанова, 29	555944061760225703
719990715070318592	2018-07-11T00:00:00+03:00	2018-08-20T00:00:00+03:00	2650000.0	20	False	0	True	28.0					1	2	Россия, Санкт-Петербург, территория Усть-Славянка, Советский проспект, 39к1	7446714165847919626
183453436131459841	2017-04-18T00:00:00+03:00	2018-08-07T00:00:00+03:00	1800000.0	5	False	2	False	42.5					1	2	Россия, Ленинградская область, Луга, улица Красной Артиллерии, 30	8422492490401339921
5724073519249641216	2016-07-27T00:00:00+03:00	2017-01-09T00:00:00+03:00	4990000.0	2	False	3	False	65.3	8.0	41.9		10.0	1	2	Россия, Санкт-Петербург, улица Передовиков, 37	3487251799766530363
7340091001889579108	2018-06-22T00:00:00+03:00	2018-08-20T00:00:00+03:00	2599000.0	4	False	1	False	28.5	5.4	18.5	100.0		1	2	Россия, Санкт-Петербург, улица Тамбасова, 30к1	2179035618016070090
5713693627086941306	2018-02-12T00:00:00+03:00	2018-08-19T00:00:00+03:00	2530000.0	6	False	0	True	25.5		18.3	0.0	11.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Новая улица, 17к2	7621053072404326134
5153034022900378029	2017-09-08T00:00:00+03:00	2018-01-23T00:00:00+03:00	3575000.0	7	False	1	False	30.0	6.8	15.1	2.0	0.0	1	2	Россия, Санкт-Петербург, улица Белы Куна, 15к1	1939540903891568529
8353202309096039836	2017-06-08T00:00:00+03:00	2017-07-12T00:00:00+03:00	14000.0	19	False	1	False	25.0		18.0		0.0	2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Столичная улица, 4	8759834983916362279
4216290943293660929	2018-06-10T00:00:00+03:00	2018-07-10T00:00:00+03:00	21000.0	6	False	1	False	35.0					2	2	Россия, Санкт-Петербург, Долгоозёрная улица, 10	6811585385954449765
8717270813298529536	2018-02-07T00:00:00+03:00	2018-03-08T00:00:00+03:00	20000.0	2	False	2	False	44.0					2	2	Россия, Ленинградская область, Тосненский район, Тельмановское сельское поселение, посёлок Тельмана, 20	1423173758923498441
2162604340134586625	2018-06-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	2080000.0	2	False	0	True	16.0				3.0	1	2	Россия, Санкт-Петербург, Саблинская улица, 13	6842928614883251674
336994817472845312	2016-06-14T00:00:00+03:00	2016-06-21T00:00:00+03:00	28000.0	3	False	2	False	70.0	9.0	36.0		0.0	2	2	Россия, Санкт-Петербург, Приморский проспект, 41	8236078388773630526
3375339908569727357	2017-02-24T00:00:00+03:00	2017-02-25T00:00:00+03:00	30000.0	11	False	1	False	50.0	14.0	25.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Кораблестроителей, 30	8169603814449948267
6902871987913878017	2018-07-24T00:00:00+03:00	2018-08-20T00:00:00+03:00	17000.0	5	False	0	True	25.0		15.0	50.0	3.0	2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шувалова, 25к1	4436969737748980960
5235314147903138560	2018-07-03T00:00:00+03:00	2018-08-17T00:00:00+03:00	20000.0	1	False	2	False	60.0	12.0	35.0	50.0	3.0	2	2	Россия, Ленинградская область, Всеволожский район, Сертолово, улица Ларина, 15к1	1670250429076883590
5867283855206537923	2015-09-03T00:00:00+03:00	2016-03-11T00:00:00+03:00	5934060.0	5	False	4	False	122.1	8.82	91.77		0.0	1	2	Россия, Ленинградская область, Всеволожский район, поселок городского типа Токсово, Привокзальная улица, 20Б	1025700149554845381
4842857800006602666	2015-06-03T00:00:00+03:00	2016-10-30T00:00:00+03:00	11650000.0	1	False	4	False	88.0		40.2		0.0	1	2	Россия, Санкт-Петербург, Малодетскосельский проспект, 36	189157882886696817
